27 4096 0
271 17.5344 36.1861 0.267474 0 17.3855 1 0 0.054 -1 0 0
272 13.193 121.719 -0.136917 0.136917 -1.0479 0.900719 0 0.1188 -1 0 1
273 3.40519 -163.092 -0.298872 0.298872 -18.1724 1 0 0.1188 -1 0 1
274 -56.8132 -147.479 0.206196 0 22.3607 0.0796628 0 0.054 -1 0 0
275 -19.9268 -76.0703 -0.134631 0.134631 -5.9958 0.107164 0 0.1188 -1 0 1
276 39.8759 39.7457 0.113612 0 37.9672 1 0 0.054 -1 0 0
277 29.4608 157.259 -0.740878 0.740878 22.5468 0.469501 0 0.1188 -1 0 1
278 -41.416 14.3434 -0.462269 0.462269 -20.1851 0.835113 0 0.1188 -1 0 1
279 -80.7434 -1.30815 0.910689 0 10.6948 0.144817 0 0.054 -1 0 0
280 22.1999 -9.27457 -0.767957 0.767957 -4.87454 0 0 0.1188 -1 0 1
281 41.074 -1.62313 0.412065 0 19.7236 0.583328 0 0.054 -1 0 0
282 -7.25733 -152.664 0.617037 0 -24.8842 0.716688 0 0.054 -1 0 0
283 35.0454 -82.0277 -0.998888 0.998888 12.7335 0 0 0.1188 -1 0 1
284 -33.3726 110.675 0.838218 0 35.9951 0.778325 0 0.054 -1 0 0
285 81.0427 -19.4379 0.0507607 0 -16.0016 0 0 0.054 -1 0 0
286 82.4707 93.0213 0.463532 0 15.7114 1 0 0.054 -1 0 0
287 28.581 69.2196 0.28907 0 30.6833 1 0 0.054 -1 0 0
288 72.6055 52.7994 -0.53914 0.53914 19.8394 1 0 0.1188 -1 0 1
289 79.9307 -165.806 -0.906971 0.906971 20.4702 0.71773 0 0.1188 -1 0 1
290 89.8836 20.0904 0.135863 0 3.80161 1 0 0.054 -1 0 0
291 -83.8897 71.0713 0.459617 0 -10.1517 0.995166 0 0.054 -1 0 0
292 -69.2492 -28.1654 0.867662 0 24.2465 0.0513284 0 0.054 -1 0 0
293 65.1677 124.038 -0.0732669 0.0732669 -6.16979 1 0 0.1188 -1 0 1
294 26.0184 54.0602 0.208119 0 -3.31527 0.950097 0 0.054 -1 0 0
295 -68.298 -152.297 0.750989 0 17.2916 0.441626 0 0.054 -1 0 0
296 -10.6142 -34.3852 -0.893992 0.893992 9.58433 0 0 0.1188 -1 0 1
297 7.10843 104.66 0.325308 0 -7.32234 1 0 0.054 -1 0 0
298 3.63026 -26.3459 0.224706 0 31.5653 0 0 0.054 -1 0 0
299 -85.6079 133.236 0.980224 0 -29.4084 0.361909 0 0.054 -1 0 0
300 -56.6149 -41.773 0.879107 0 33.6718 0.205768 0 0.054 -1 0 0
301 89.6281 -53.7437 -0.880322 0.880322 24.3914 0 0 0.1188 -1 0 1
302 -83.2326 -7.27872 0.25304 0 9.66166 0.767412 0 0.054 -1 0 0
303 87.135 96.5784 -0.820921 0.820921 0.0395014 1 0 0.1188 -1 0 1
304 4.05345 83.6179 -0.523688 0.523688 -29.5468 0.915045 0 0.1188 -1 0 1
305 -26.168 -76.594 0.701486 0 -10.3874 0 0 0.054 -1 0 0
306 16.0395 -80.1844 -0.952966 0.952966 34.4934 0.177892 0 0.1188 -1 0 1
307 -13.0008 -41.6424 -0.236774 0.236774 16.9804 0 0 0.1188 -1 0 1
308 82.1548 107.276 0.581735 0 -10.8742 0.763028 0 0.054 -1 0 0
309 -14.8355 136.483 0.761297 0 35.4542 0.914674 0 0.054 -1 0 0
310 72.6703 176.107 -0.650299 0.650299 23.3501 0.679822 0 0.1188 -1 0 1
311 -48.2991 159.383 0.675921 0 13.8704 0.181948 0 0.054 -1 0 0
312 59.5157 -136.678 -0.536959 0.536959 -25.1359 0 0 0.1188 -1 0 1
313 -50.3125 -112.882 0.931254 0 22.9554 0.192763 0 0.054 -1 0 0
314 54.1385 46.7201 0.927351 0 -13.241 1 0 0.054 -1 0 0
315 76.9954 178.167 0.0703184 0 -16.6454 0 0 0.054 -1 0 0
316 2.74463 -3.17292 0.408538 0 39.8994 0.113854 0 0.054 -1 0 0
317 56.85 -99.2014 0.226408 0 -12.7309 0.00159184 0 0.054 -1 0 0
